image,response,input_tokens,output_tokens,error_code,error_message
"1065.jpg","Description: The bird has a compact body with a short tail, a sharp, slightly curved beak, and cryptic brown and white mottled plumage that blends well with tree bark. It is clinging to the underside of a branch. 1. Common Name: Brown Creeper    Scientific Name: Certhia americana 2. Common Name: Eurasian Treecreeper    Scientific Name: Certhia familiaris 3. Common Name: Hume's Treecreeper    Scientific Name: Certhia himalayana","398","115","",""
"1066.jpg","Description: The birds are seen in flight, forming a V-formation. They have long necks, elongated bodies, and relatively long legs that extend beyond the tail. Their wings are broad with pointed tips, and they appear to be large waterfowl. 1. Common Name: Canada Goose    Scientific Name: Branta canadensis 2. Common Name: Greylag Goose    Scientific Name: Anser anser 3. Common Name: Barnacle Goose    Scientific Name: Branta leucopsis","380","109","",""
"1067.jpg","Description: The bird has a dark brown plumage with lighter underparts, a hooked beak, and yellow eyes. It possesses long, broad wings and a relatively short tail with white bands. The bird is perched on a branch, displaying a robust build typical of raptors. 1. Common Name: Changeable Hawk-Eagle    Scientific Name: Spizaetus cirrhatus 2. Common Name: Crested Serpent-Eagle    Scientific Name: Spilornis cheela 3. Common Name: Black Hawk-Eagle    Scientific Name: Spizaetus tyrannus","470","123","",""
"1068.jpg","Description: The bird has a bright yellow underparts and olive-green upperparts. It has a distinctive black mask around its eyes, a short tail, and is perched among green leaves. 1. Common Name: Hooded Warbler    Scientific Name: Setophaga citrina 2. Common Name: Yellow Warbler    Scientific Name: Setophaga petechia 3. Common Name: Yellow-throated Warbler    Scientific Name: Setophaga dominica","470","100","",""
"1069.jpg","Description: The image shows large white birds with long necks resting on the ground. They have orange beaks and legs, which are partially visible. The birds appear to be geese or swans, given their size and shape. 1. Common Name: Mute Swan    Scientific Name: Cygnus olor 2. Common Name: Trumpeter Swan    Scientific Name: Cygnus buccinator 3. Common Name: Tundra Swan    Scientific Name: Cygnus columbianus","362","106","",""
"107.jpg","Description: The bird has a black body with bright yellow patches on its wings. It has a slender build, a pointed beak, and is perched on what appears to be a palm frond. 1. Common Name: Yellow-winged Cacique    Scientific Name: Psarocolius chrysopterus 2. Common Name: Black-headed Cacique    Scientific Name: Psarocolius atratus 3. Common Name: Yellow-rumped Cacique    Scientific Name: Psarocolius viridis","380","112","",""
"1070.jpg","Description: The bird has a long neck, a slender body, and is predominantly dark in color. It is standing with its wings spread out, which appear to be large and broad. The bird has a sharp, hooked beak and is situated near water, suggesting it may be a waterbird. 1. Common Name: Neotropic Cormorant    Scientific Name: Nannopterum brasilianum 2. Common Name: Double-crested Cormorant    Scientific Name: Phalacrocorax auritus 3. Common Name: Little Cormorant    Scientific Name: Microcarbo n","380","128","",""
"1071.jpg","Description: The bird has a large size with predominantly black plumage, a long red beak, and a white patch under the wings. It has a long neck and legs, which are characteristic of storks. 1. Common Name: Black Stork    Scientific Name: Ciconia nigra 2. Common Name: White Stork    Scientific Name: Ciconia ciconia 3. Common Name: Yellow-billed Stork    Scientific Name: Mycteria ibis","380","103","",""
"1072.jpg","Description: The bird has a white head with a dark spot behind the eye, a red bill with a black tip, a dark gray back, and white underparts. It is floating on water. 1. Common Name: Black-backed Gull    Scientific Name: Larus marinus 2. Common Name: Herring Gull    Scientific Name: Larus argentatus 3. Common Name: Lesser Black-backed Gull    Scientific Name: Larus fuscus","398","99","",""
"1073.jpg","Description: The bird has a predominantly black body with bright yellow underparts, including the belly and undertail coverts. It has a stout, slightly curved beak and appears to be perched among leafy branches. 1. Common Name: Yellow-vented Bulbul    Scientific Name: Pycnonotus goiavier 2. Common Name: Black-and-yellow Bulbul    Scientific Name: Pycnonotus flaviventris 3. Common Name: Black Bulbul    Scientific Name: Hypsipetes leucocephalus","398","113","",""
"1074.jpg","Description: The bird has a long, straight, pointed beak with a slightly hooked tip. Its plumage is mottled brown with white spots, and it has a distinctive patterned neck and chest. The bird appears to be perched on a branch in a wooded area. 1. Common Name: Rufescent Tiger-Heron    Scientific Name: Tigrisoma lineatum 2. Common Name: Bare-throated Tiger-Heron    Scientific Name: Tigrisoma mexicanum 3. Common Name: Fasciated Tiger-Heron    Scientific Name: Tigrisoma fasciatum","380","128","",""
"1075.jpg","Description: The bird is partially obscured by foliage and appears to have a yellowish-orange breast with darker wings. It seems to be perched among branches covered with lichen or moss. 1. Common Name: American Goldfinch    Scientific Name: Spinus tristis 2. Common Name: Yellow-rumped Warbler    Scientific Name: Setophaga coronata 3. Common Name: Pine Warbler    Scientific Name: Setophaga pinus","398","97","",""
"1076.jpg","Description: The bird appears to have a yellow body with black markings, possibly including a black mask around the eyes. It seems to be perched among foliage, suggesting it is a small to medium-sized bird. 1. Common Name: Yellow-shafted Flicker    Scientific Name: Colaptes auratus 2. Common Name: Yellow Warbler    Scientific Name: Setophaga petechia 3. Common Name: Yellow-throated Vireo    Scientific Name: Vireo flavifrons","452","110","",""
"1077.jpg","Description: The bird has a robust build with a long tail, prominent ear tufts, and a sharp, hooked beak. Its plumage is primarily brown with darker streaks, giving it a mottled appearance. It is perched on a structure, possibly an electrical pole. 1. Common Name: Long-crested Eagle    Scientific Name: Lophaetus occipitalis 2. Common Name: Changeable Hawk-Eagle    Scientific Name: Spizaetus cirrhatus 3. Common Name: Black Hawk-Eagle    Scientific Name: Spizaetus tyrannus","452","125","",""
"1078.jpg","Description: The birds have dark blue-black plumage with a glossy sheen, reddish-brown underparts, and a forked tail. They are perched around a white birdhouse with multiple entry holes. 1. Common Name: Purple Martin    Scientific Name: Progne subis 2. Common Name: Barn Swallow    Scientific Name: Hirundo rustica 3. Common Name: Cliff Swallow    Scientific Name: Petrochelidon pyrrhonota","398","100","",""
"1079.jpg","Description: The bird has a greenish-yellow plumage with a red spot on its head, a dark eye stripe, and a slender beak. It is perched among bare branches. 1. Common Name: European Green Woodpecker    Scientific Name: Picus viridis 2. Common Name: Grey-headed Woodpecker    Scientific Name: Picus canus 3. Common Name: Middle Spotted Woodpecker    Scientific Name: Dendrocopos medius","344","102","",""
"108.jpg","Description: The bird has a blue-gray back, white underparts with black streaks, and a small, pointed beak. It appears to be perched on a feeder. 1. Common Name: Eastern Bluebird    Scientific Name: Sialia sialis 2. Common Name: Black-throated Blue Warbler    Scientific Name: Setophaga caerulescens 3. Common Name: Cerulean Warbler    Scientific Name: Setophaga cerulea","344","103","",""
"1080.jpg","Description: The bird has cryptic plumage with mottled brown, black, and white patterns, which helps it blend into the ground. It appears to be resting on the ground among vegetation at night. Its eyes are not prominently visible, suggesting they may be adapted for nocturnal activity. 1. Common Name: Common Nighthawk    Scientific Name: Chordeiles minor 2. Common Name: European Nightjar    Scientific Name: Caprimulgus europaeus 3. Common Name: Indian Nightjar    Scientific Name: Caprimulgus asiaticus","398","120","",""
"1081.jpg","Description: The bird has a slender body with pointed wings and a long tail. Its plumage is primarily brown with lighter underparts, and it appears to be in flight near a rocky surface. 1. Common Name: Peregrine Falcon    Scientific Name: Falco peregrinus 2. Common Name: Prairie Falcon    Scientific Name: Falco mexicanus 3. Common Name: Gyrfalcon    Scientific Name: Falco rusticolus","398","97","",""
"1082.jpg","Description: The bird has a vibrant green head with a black mask around its eyes, yellow beak, and bright yellow underparts. It appears to have a compact body and is being held gently by a person. 1. Common Name: Golden-collared Manakin    Scientific Name: Manacus vitellinus 2. Common Name: Blue-crowned Manakin    Scientific Name: Lepidothrix coronata 3. Common Name: Wire-tailed Manakin    Scientific Name: Pipra filicauda","398","109","",""
"1083.jpg","Description: The bird is small with a slender body, long legs, and a short tail. It has a white underbelly and a greyish-brown upper body. Its head is white with a dark stripe running through the eye. The beak is short and black. 1. Common Name: Semipalmated Plover    Scientific Name: Charadrius semipalmatus 2. Common Name: Snowy Plover    Scientific Name: Charadrius nivosus 3. Common Name: Wilson's Plover    Scientific Name: Charadrius wilsonia","380","125","",""
"1084.jpg","Description: The bird has a grey body with black markings on its wings and tail. It has a black beak, red eyes, and pinkish-red legs. Its head is slightly darker than the rest of its body. 1. Common Name: Rock Pigeon    Scientific Name: Columba livia 2. Common Name: Feral Pigeon    Scientific Name: Columba livia 3. Common Name: Domestic Pigeon    Scientific Name: Columba livia","398","103","",""
"1085.jpg","Description: The image shows a collection of feathers with a mix of brown, black, and white patterns, lying on a snowy surface. The feathers appear to be from a bird with barred or streaked plumage. 1. Common Name: Barred Owl    Scientific Name: Strix varia 2. Common Name: Great Horned Owl    Scientific Name: Bubo virginianus 3. Common Name: Northern Flicker    Scientific Name: Colaptes auratus","398","101","",""
