image,response,input_tokens,output_tokens,error_code,error_message
"1275.jpg","Common Name: Red-winged Blackbird Scientific Name: Agelaius phoeniceus","332","22","",""
"1276.jpg","Common Name: Common Myna Scientific Name: Acridotheres tristis","332","19","",""
"1277.jpg","Common Name: Common Raven Scientific Name: Corvus corax","350","16","",""
"1278.jpg","Common Name: Black Swan Scientific Name: Cygnus atratus","332","16","",""
"1279.jpg","Common Name: Eurasian Wryneck Scientific Name: Jynx torquilla","314","20","",""
"128.jpg","Common Name: Spur-winged Lapwing Scientific Name: Vanellus spinosus","332","21","",""
"1280.jpg","Common Name: Semipalmated Plover Scientific Name: Charadrius semipalmatus","314","23","",""
"1281.jpg","Common Name: Kentish Plover Scientific Name: Charadrius alexandrinus","368","21","",""
"1282.jpg","Common Name: Red-breasted Sapsucker Scientific Name: Sphyrapicus ruber","314","21","",""
"1283.jpg","Common Name: Fiscal Flycatcher Scientific Name: Elminia albiventris","332","19","",""
"1284.jpg","Common Name: Willie Wagtail Scientific Name: Rhipidura javanica","332","19","",""
"1285.jpg","Common Name: Dark-eyed Junco Scientific Name: Junco hyemalis","422","18","",""
"1286.jpg","Common Name: Barn Swallow Scientific Name: Hirundo rustica","332","16","",""
"1287.jpg","Common Name: Black-capped Chickadee Scientific Name: Poecile atricapillus","332","21","",""
"1288.jpg","Common Name: Barnacle Goose Scientific Name: Branta leucopsis","314","17","",""
"1289.jpg","Common Name: Indian Darter Scientific Name: Anhinga melanogaster","350","19","",""
"129.jpg","Common Name: Blue Magpie Scientific Name: Urocissa erythroryncha","278","20","",""
"1290.jpg","Common Name: Egyptian Goose Scientific Name: Alopochen aegyptiaca","332","20","",""
"1291.jpg","Common Name: Northern Harrier Scientific Name: Circus hudsonius","332","16","",""
"1292.jpg","Common Name: Northern Mockingbird Scientific Name: Mimus polyglottos","332","19","",""
"1293.jpg","Common Name: Elegant Trogon Scientific Name: Trogon elegans","332","16","",""
"1294.jpg","Common Name: Black-fronted Dotterel Scientific Name: Elseyornis melanops","314","21","",""
"1295.jpg","Common Name: Blue-throated Toucanet Scientific Name: Aulacorhynchus caeruleicinctis","422","28","",""
"1296.jpg","Common Name: Ruby-throated Hummingbird Scientific Name: Archilochus colubris","314","23","",""
"1297.jpg","Common Name: Black-capped Gnatcatcher Scientific Name: Polioptila nigriceps","404","23","",""
"1298.jpg","Common Name: Rufescent Tiger-Heron Scientific Name: Tigrisoma lineatum","314","21","",""
"1299.jpg","Common Name: Great Kiskadee Scientific Name: Pitangus sulphuratus","314","20","",""
"13.jpg","Common Name: Ringed Kingfisher Scientific Name: Megaceryle torquata","332","21","",""
"130.jpg","Common Name: Peregrine Falcon Scientific Name: Falco peregrinus","332","19","",""
"1300.jpg","Common Name: Yellow-winged Cacique Scientific Name: Psarocolius chrysopterus","332","24","",""
"1301.jpg","Common Name: White-crowned Sparrow Scientific Name: Zonotrichia leucophrys","278","23","",""
"1302.jpg","Common Name: Palm Warbler Scientific Name: Setophaga palmarum","332","18","",""
"1303.jpg","Common Name: Brown-headed Cowbird Scientific Name: Molothrus ater","314","18","",""
"1304.jpg","Common Name: Red-shouldered Hawk Scientific Name: Buteo lineatus","332","19","",""
"1305.jpg","Common Name: Purple Martin Scientific Name: Progne subis","404","15","",""
"1306.jpg","Common Name: Superb Starling Scientific Name: Lamprotornis superbus","314","19","",""
"1307.jpg","Common Name: Red-headed Woodpecker Scientific Name: Melanerpes erythrocephalus","314","22","",""
"1308.jpg","Common Name: Black-capped Vireo Scientific Name: Vireo atricapilla","314","21","",""
"1309.jpg","Common Name: House Finch Scientific Name: Haemorhous mexicanus","314","19","",""
"131.jpg","Common Name: Northern Wheatear Scientific Name: Oenanthe oenanthe","314","19","",""
"1310.jpg","Common Name: Eastern Towhee Scientific Name: Pipilo erythrophthalmus","260","19","",""
"1311.jpg","Common Name: Surfbird Scientific Name: Aphriza virgata","314","18","",""
"1312.jpg","Common Name: Blue-tailed Bee-eater Scientific Name: Merops philippinus","314","20","",""
"1313.jpg","Common Name: Blue-headed Vireo Scientific Name: Vireo solitarius","314","20","",""
"1314.jpg","Common Name: Striated Flycatcher Scientific Name: Myiodynastes maculatus","332","21","",""
"1315.jpg","Common Name: Great Kiskadee Scientific Name: Pitangus sulphuratus","332","20","",""
"1316.jpg","Common Name: Black-capped Chickadee Scientific Name: Poecile atricapillus","332","21","",""
"1317.jpg","Common Name: Yellow Wagtail Scientific Name: Motacilla flava","314","17","",""
"1318.jpg","Common Name: Unknown Scientific Name: Unknown","332","11","",""
"1319.jpg","Common Name: Spotted Dove Scientific Name: Spilopelia chinensis","332","18","",""
"132.jpg","Common Name: Tree Swallow Scientific Name: Tachycineta bicolor","296","18","",""
"1320.jpg","Common Name: American Redstart Scientific Name: Setophaga ruticilla","296","18","",""
"1321.jpg","Common Name: Herring Gull Scientific Name: Larus argentatus","350","17","",""
"1322.jpg","Common Name: Chipping Sparrow Scientific Name: Spizella passerina","314","18","",""
"1323.jpg","Common Name: Scarlet Minivet Scientific Name: Pericrocotus speciosus","332","19","",""
"1324.jpg","Common Name: Common Redstart Scientific Name: Phoenicurus phoenicurus","332","20","",""
"1325.jpg","Common Name: Little Grebe Scientific Name: Tachybaptus ruficollis","278","22","",""
"1326.jpg","Common Name: Common Rook Scientific Name: Corvus frugilegus","314","20","",""
"1327.jpg","Common Name: Snail Kite Scientific Name: Rostrhamus sociabilis","368","20","",""
"1328.jpg","Common Name: Pond Heron Scientific Name: Ardeola grayii","314","17","",""
"1329.jpg","Common Name: Common Whitethroat Scientific Name: Sylvia communis","332","16","",""
"133.jpg","Common Name: Grey Fantail Scientific Name: Rhipidura javanica","332","19","",""
"1330.jpg","Common Name: Coscoroba Swan Scientific Name: Coscoroba coscoroba","332","19","",""
"1331.jpg","Common Name: Australian Pelican Scientific Name: Pelecanus conspicillatus","314","19","",""
"1332.jpg","Common Name: Common Rook Scientific Name: Corvus frugilegus","314","20","",""
"1333.jpg","Common Name: Tree Swallow Scientific Name: Tachycineta bicolor","332","18","",""
"1334.jpg","Common Name: Little Auk Scientific Name: Alle alle","314","14","",""
"1335.jpg","Common Name: Blue Jay Scientific Name: Cyanocitta cristata","332","16","",""
"1336.jpg","Common Name: Black-capped Chickadee Scientific Name: Poecile atricapillus","350","21","",""
"1337.jpg","Common Name: Herring Gull Scientific Name: Larus argentatus","332","17","",""
"1338.jpg","Common Name: Willet Scientific Name: Tringa semipalmata","332","18","",""
"1339.jpg","Common Name: Eurasian Coot Scientific Name: Fulica atra","314","17","",""
"134.jpg","Common Name: American Coot Scientific Name: Fulica americana","278","16","",""
"1340.jpg","Common Name: Grey Wagtail Scientific Name: Motacilla cinerea","314","17","",""
"1341.jpg","Common Name: American Flamingo Scientific Name: Phoenicopterus ruber","332","19","",""
"1342.jpg","Common Name: Black-crowned Night Heron Scientific Name: Nycticorax nycticorax","332","23","",""
"1343.jpg","Common Name: Pink-footed Goose Scientific Name: Anser brachyrhynchus","314","21","",""
"1344.jpg","Common Name: American Flamingo Scientific Name: Phoenicopterus ruber","296","19","",""
"1345.jpg","Common Name: Little Bittern Scientific Name: Ixobrychus minutus","332","21","",""
"1346.jpg","Common Name: Grey Wagtail Scientific Name: Motacilla cinerea","332","17","",""
"1347.jpg","Common Name: Grasshopper Sparrow Scientific Name: Ammodramus savannarum","314","22","",""
"1348.jpg","Common Name: Marsh Harrier Scientific Name: Circus aeruginosus","332","17","",""
"1349.jpg","Common Name: Purple Grackle Scientific Name: Quiscalus quiscula","332","18","",""
"135.jpg","Common Name: Orange-breasted Green Pigeon Scientific Name: Treron bicinctus","314","21","",""
"1350.jpg","Common Name: Spotted Crake Scientific Name: Porzana porzana","314","19","",""
"1351.jpg","Common Name: Blackcap Scientific Name: Sylvia atricapilla","332","15","",""
"1352.jpg","Common Name: Great Kiskadee Scientific Name: Pitangus sulphuratus","332","20","",""
"1353.jpg","Common Name: American Crow Scientific Name: Corvus brachyrhynchos","314","20","",""
"1354.jpg","Common Name: Masked Shama Scientific Name: Copsychus striatus","332","19","",""
"1355.jpg","Common Name: Waterfowl Scientific Name: Amaurornis phoenicurus","404","21","",""
"1356.jpg","Common Name: Marbled Godwit Scientific Name: Limosa fedoa","332","17","",""
"1357.jpg","Common Name: Black-capped Vireo Scientific Name: Vireo atricapilla","332","21","",""
"1358.jpg","Common Name: Great Spotted Woodpecker Scientific Name: Dendrocopos major","332","21","",""
"1359.jpg","Common Name: European Pied Flycatcher Scientific Name: Ficedula hypoleuca","217","21","",""
"136.jpg","Common Name: Northern Harrier Scientific Name: Circus hudsonius","296","16","",""
"1360.jpg","Common Name: Hooded Warbler Scientific Name: Setophaga citrina","314","18","",""
"1361.jpg","Common Name: White-crowned Shama Scientific Name: Copsychus albospecularis","314","23","",""
"1362.jpg","Common Name: Yellow-crowned Barbet Scientific Name: Psilopogon flavifrons","314","22","",""
"1363.jpg","Common Name: Brown Thrasher Scientific Name: Toxostoma rufum","278","19","",""
"1364.jpg","Common Name: Grey Wagtail Scientific Name: Motacilla cinerea","314","17","",""
"1365.jpg","Common Name: Black-crested Titmouse Scientific Name: Baeolophus atricristatus","296","24","",""
"1366.jpg","Common Name: Eurasian Magpie Scientific Name: Pica pica","332","17","",""
"1367.jpg","Common Name: Eastern Phoebe Scientific Name: Sayornis phoebe","278","19","",""
"1368.jpg","Common Name: Red-tailed Hawk Scientific Name: Buteo jamaicensis","332","20","",""
"1369.jpg","Common Name: Ruby-throated Hummingbird Scientific Name: Archilochus colubris","314","23","",""
"137.jpg","Common Name: Red-tailed Flycatcher Scientific Name: Myiarchus erythropygus","314","24","",""
"1370.jpg","Common Name: Spotted Bowerbird Scientific Name: Chlamydera maculata","314","21","",""
"1371.jpg","Common Name: Rufous-bellied Thrush Scientific Name: Turdus rufiventris","314","23","",""
"1372.jpg","Common Name: Ash-throated Flycatcher Scientific Name: Myiarchus cinerascens","332","24","",""
"1373.jpg","Common Name: Canada Goose Scientific Name: Branta canadensis","314","16","",""
"1374.jpg","Common Name: Yellow-throated Warbler Scientific Name: Setophaga dominica","314","20","",""
"1375.jpg","Common Name: Tufted Duck Scientific Name: Aythya fuligula","332","19","",""
"1376.jpg","Common Name: Sandwich Tern Scientific Name: Thalasseus sandvicensis","278","20","",""
"1377.jpg","Common Name: Little Grebe Scientific Name: Tachybaptus ruficollis","314","22","",""
"1378.jpg","Common Name: Eurasian Blue Tit Scientific Name: Cyanistes caeruleus","314","18","",""
"1379.jpg","Common Name: Common Raven Scientific Name: Corvus corax","332","16","",""
"138.jpg","Common Name: Lesser Whistling Duck Scientific Name: Dendrocygna javanica","314","23","",""
"1380.jpg","Common Name: Green Heron Scientific Name: Butorides virescens","278","19","",""
"1381.jpg","Common Name: House Wren Scientific Name: Troglodytes aedon","350","19","",""
"1382.jpg","Common Name: Rock Pigeon Scientific Name: Columba livia","314","17","",""
"1383.jpg","Common Name: Great Kiskadee Scientific Name: Pitangus sulphuratus","386","20","",""
"1384.jpg","Common Name: Eurasian Wryneck Scientific Name: Jynx torquilla","314","20","",""
"1385.jpg","Common Name: Rock Pigeon Scientific Name: Columba livia","332","17","",""
"1386.jpg","Common Name: Green-cheeked Parakeet Scientific Name: Pyrrhura molinae","332","23","",""
"1387.jpg","Common Name: Southern Yellow-billed Hornbill Scientific Name: Tockus leucomelas","314","22","",""
"1388.jpg","Common Name: Greater White-fronted Goose Scientific Name: Anser albifrons","314","19","",""
"1389.jpg","Common Name: Black-headed Weaver Scientific Name: Ploceus melanocephalus","314","20","",""
"139.jpg","Common Name: Red-necked Stint Scientific Name: Calidris ruficollis","314","22","",""
"1390.jpg","Common Name: Canada Goose Scientific Name: Branta canadensis","332","16","",""
"1391.jpg","Common Name: Willow Flycatcher Scientific Name: Empidonax traillii","386","19","",""
"1392.jpg","Common Name: Eastern Grey Hornbill Scientific Name: Tockus deckeni","404","18","",""
"1393.jpg","Common Name: American Coot Scientific Name: Fulica americana","332","16","",""
"1394.jpg","Common Name: Band-tailed Pigeon Scientific Name: Patagioenas fasciata","314","22","",""
"1395.jpg","Common Name: Yellow-crowned Night Heron Scientific Name: Nycticorax violaceus caliginis","314","25","",""
"1396.jpg","Common Name: Fork-tailed Drongo-Cuckoo Scientific Name: Surniculus dicruroides","332","25","",""
"1397.jpg","Common Name: Unknown Scientific Name: Unknown","332","11","",""
"1398.jpg","Common Name: Wattled Jacana Scientific Name: Jacana jacana","332","17","",""
"1399.jpg","Common Name: Kentish Plover Scientific Name: Charadrius alexandrinus","332","21","",""
"14.jpg","Common Name: Eastern Wood-Pewee Scientific Name: Contopus virens","332","19","",""
"140.jpg","Common Name: Grey Heron Scientific Name: Ardea cinerea","332","16","",""
"1400.jpg","Common Name: Red-shouldered Hawk Scientific Name: Buteo lineatus","368","19","",""
"1401.jpg","Common Name: Common Starling Scientific Name: Sturnus vulgaris","314","17","",""
"1402.jpg","Common Name: Greylag Goose Scientific Name: Anser anser","422","17","",""
"1403.jpg","Common Name: Ash-throated Flycatcher Scientific Name: Myiarchus cinerascens","332","24","",""
"1404.jpg","Common Name: Brown Creeper Scientific Name: Certhia americana","278","17","",""
"1405.jpg","Common Name: Rock Pigeon Scientific Name: Columba livia","332","17","",""
"1406.jpg","Common Name: Peregrine Falcon Scientific Name: Falco peregrinus","260","19","",""
"1407.jpg","Common Name: Great Kiskadee Scientific Name: Pitangus sulphuratus","314","20","",""
"1408.jpg","Common Name: Red-billed Blue Magpie Scientific Name: Urocissa erythroryncha","278","23","",""
"1409.jpg","Common Name: Unknown Scientific Name: Unknown","332","11","",""
"141.jpg","Common Name: Woodland Kingfisher Scientific Name: Halcyon senegalensis","422","20","",""
"1410.jpg","Common Name: Heermann's Gull Scientific Name: Larus heermanni","332","19","",""
"1411.jpg","Common Name: Common Goldeneye Scientific Name: Bucephala clangula","278","18","",""
"1412.jpg","Common Name: Slaty-tailed Trogon Scientific Name: Trogon massena","332","20","",""
"1413.jpg","Common Name: Northern Lapwing Scientific Name: Vanellus vanellus","314","18","",""
"1414.jpg","Common Name: White-rumped Shama Scientific Name: Copsychus malabaricus","332","21","",""
"1415.jpg","Common Name: Great Black-backed Gull Scientific Name: Larus marinus","368","18","",""
"1416.jpg","Common Name: Eurasian Coal Tit Scientific Name: Periparus ater","314","18","",""
"1417.jpg","Common Name: Southern Masked Weaver Scientific Name: Ploceus velatus","314","19","",""
"1418.jpg","Common Name: Eurasian Blue Tit Scientific Name: Cyanistes caeruleus","314","18","",""
"1419.jpg","Common Name: Eurasian Nuthatch Scientific Name: Sitta europaea","332","18","",""
"142.jpg","Common Name: White-throated Sparrow Scientific Name: Zonotrichia albicollis","332","24","",""
"1420.jpg","Common Name: Long-tailed Shama Scientific Name: Copsychus malabaricus","332","21","",""
"1421.jpg","Common Name: Common Raven Scientific Name: Corvus corax","386","16","",""
